ap_id,link,nome_bairro,algl,condo,m2tot,m2util,qts,suite,vagas,mini_desc,res_desc
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-ii-guara-df-qe-15-conjunto-r-423286,"QE 15 Conjunto R, GUARA II, GUARA",850,,,33 m²,1 Quarto,,,KIT SUPERIOR DOS FUNDOS,"Linda kitnet nos fundos da casa com saída independente, andar superior, possuindo 33 m², composta de um quarto, um banhe... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-36-79232,"Rua 36, NORTE, AGUAS CLARAS",1.25,,,31 m²,1 Quarto,1 Suíte,1 Vaga,"ÁGUAS CLARAS (NORTE) | APARTAMENTO 1 QUARTO, SENDO 1 SUITE","Apartamento de 01 quarto sendo: - suíte com armários, - banheiro com box e espelho, - cozinha americ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-norte-ceilandia-df-qnm-12-via-nm-12b-267425,"QNM 12 Via NM 12B, CEILANDIA NORTE, CEILANDIA",600,,,30 m²,1 Quarto,,,,"Excelente APT!Desocupação em breve Apartamento amplo, piso em vinílico, reformado e transformado para 01 quarto, com sal... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-das-castanheiras-540025,"Avenida das Castanheiras, NORTE, AGUAS CLARAS",1.35,,,35 m²,1 Quarto,1 Vaga,,"AP0718 - AV DAS CASTANHEIRAS, ATOL DAS ROCAS COM 1 QUARTO 35M². AGENDE SUA VISITA!","AP0718 - Av das Castanheiras, Atol das Rocas com 1 quarto 35m². Agende sua visita! Imóvel composto por sala, 01 quarto ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-710-711-bloco-e-356067,"SCRN 710/711 Bloco E, ASA NORTE, BRASILIA",880,,,30 m²,1 Quarto,,,,"Apartamento Reformado de 01 quarto para aluguel na SCRN 710/11 Norte composto de sala, quarto , cozinha bancada de grani... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-avenida-contorno-area-especial-7-343824,"Avenida Contorno Área Especial 7, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",600,,,45 m²,1 Quarto,,,"APARTAMENTO PARA LOCAÇÃO EM BRASÍLIA, NÚCLEO BANDEIRANTE, 1 DORMITÓRIO, 1 BANHEIRO","ENDEREÇO: Avenida Contorno Área Especial 7 Lote AG apt 312 - EDIFÍCIO CARIBE Um apartamento com 1 quarto,sala,cozinh... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-cls-8-bloco-c-704528,"CLS 8 Bloco C, RIACHO FUNDO, RIACHO FUNDO",1,,,30 m²,1 Quarto,1 Vaga,,,"ÓTIMO APARTAMENTO !!! COMPOSTO POR: 01 QUARTO, SALA, COZINHA COM ÁREA DE SERVIÇO CONJUGADA E BANHEIRO O preço anunciad... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-686536,"Avenida Flamboyant, NORTE, AGUAS CLARAS",1.4,,,38 m²,1 Quarto,1 Vaga,,REAL PANORAMIC REAL PANORAMIC - ÁGUAS CLARAS (NORTE) | APARTAMENTO 1 QUARTO,"Real Panoramic Apartamento de 1 quarto, sala, cozinha com armários, banheiro social com box e armários, 1 vaga de garag... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sobradinho-sobradinho-df-quadra-2-496812,"Quadra 2, SOBRADINHO, SOBRADINHO",800,,,40 m²,1 Quarto,1 Suíte,,,"Apartamento na Quadra 02 edf Guarujá,estrada de sobradinho Qd 2, comercio local ,sala ,quarto ,banheiro, cozinha ,1... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-40-695548,"QE 40, GUARA II, GUARA",760,,,30 m²,1 Quarto,,,,EXECUTIVA IMÓVEIS ALUGA! APARATMANETO NO POLO DE MODAS (QE 40 RUA 04 LOTE 10 APARTAMENTO 104) - SALA - COZINHA - QUART... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-sul-samambaia-df-qs-316-704127,"QS 316, SAMAMBAIA SUL, SAMAMBAIA",700,,,45 m²,1 Quarto,,,ÓTIMA APARTAMENTO EM SAMAMBAIA SUL,"Aluguel em Samambaia sul - QN 316 Aluga-se apartamento de 1 quarto, 1 sala, 1 cozinha americana, 1 banheiro, sem vaga d... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-914-modulo-h-589314,"SGAN 914 Módulo H, ASA NORTE, BRASILIA",900,,,30 m²,1 Quarto,,,EXCELENTE KITNET NO MONTE CARLO,SGAN 914 Módulo H O Edifício Montecarlo é um residencial localizado em uma das melhores e mais tranquilas regiões da Asa... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-guara-i-guara-df-qi-5-bloco-b-202334,"QI 5 Bloco B, GUARA I, GUARA",500,,,30 m²,1 Quarto,,,"KITNET PARA LOCAÇÃO EM BRASÍLIA, GUARÁ I, 1 DORMITÓRIO, 1 BANHEIRO","Endereço: QI 5 Bloco B KIT 103 - Ed Star Center - Guara Um kit com sala, banheiro e pia de cozinha AGUA E... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-seps-712-912-698928,"SEPS 712/912, ASA SUL, BRASILIA",1.25,,,30 m²,1 Quarto,1 Vaga,,ED. GRAND VILLE - ASA SUL,"- DISPONÍVEL - ABC Imóveis aluga excelente kitnet, mobiliada, de 30 m² no Ed. Grand Ville. Imóvel com armários feitos ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-recanto-das-emas-recanto-das-emas-df-quadra-203-654479,"Quadra 203, RECANTO DAS EMAS, RECANTO DAS EMAS",690,,,45 m²,1 Quarto,,,,"APARTAMENTO DE FUNDOS COM 01 QUARTO, SALA, COZINHA, ÁREA DE SERVIÇO, PISO CERÂMICA, PINTURA NOVA E INTERFONE. LUZ: IN... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-cnd-6-687736,"CND 6, TAGUATINGA NORTE, TAGUATINGA",980,,,37 m²,1 Quarto,,,"CND 06 LOTE 02 - APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 37 M² POR R$ 1.220/MÊS - TAGUATINGA NORTE","CND 06 LOTE 02 - Apartamento com 1 dormitório para alugar, 37 m² por R$ 1.220/mês - Taguatinga Norte - Taguatinga/DF. ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-riacho-fundo-riacho-fundo-df-qs-4-conjunto-7-562036,"QS 4 Conjunto 7, RIACHO FUNDO, RIACHO FUNDO",700,,,38 m²,1 Quarto,,,,"Apartamento de 1 quarto em ótimo acabamento. Este apartamento localizado no Riacho Fundo I, próximo ao colégio Verde , ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-09-85545,"CA 09, LAGO NORTE, BRASILIA",1.1,,,30 m²,1 Quarto,1 Vaga,,"SHIN CA 09 - KITNET PARA LOCAÇÃO, PORTO DO LAGO NORTE, BRASÍLIA - DF.","SHIN CA 09, Porto do Lago Norte - Brasília/DF. Alugue este imóvel com seu cartão de crédito pela CredPago Kit compost... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-sul-taguatinga-df-qsd-49-443047,"QSD 49, TAGUATINGA SUL, TAGUATINGA",1,,,45 m²,1 Quarto,1 Vaga,,LOCAÇÃO KITCHENETTE TAGUATINGA SUL TAGUATINGA,"Kitinete de 02 quartos, sala, cozinha, banheiro social, área de serviço e vaga de garagem. Kitinete em local privilegi... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-carnaubas-696557,"Rua DAS CARNAUBAS, NORTE, AGUAS CLARAS",1.1,,,33 m²,1 Quarto,,,"MY HOUSE ALUGA - RES. LUNA PARK - 01 QUARTO - VISTA LIVRE , EDIFÍCIO LUNA PARK EXCELENTE OPORTUNIDADE","MY HOUSE ALUGA RESIDENCIAL LUNA PARK LOCALIZAÇÃO PRIVILEGIADO: EM FRENTE AO PARQUE DE ÁGUAS CLARAS, PRÓXIMO A SUPERME... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-311-conjunto-e-408446,"QN 311 Conjunto E, SAMAMBAIA SUL, SAMAMBAIA",800,,,30 m²,1 Quarto,,,"KN1046 - QN 311 , KIT PARA ALUGAR COM 1 QUARTO 30M². AGENDE SUA VISITA!","KN1046 - Qn 311 , Kit para alugar com 1 quarto 30m². Agende sua visita! Kit composto de quarto, banheiro, prédio com el... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-914-modulo-h-643379,"SGAN 914 Módulo H, ASA NORTE, BRASILIA",1.1,,,30 m²,1 Quarto,,,ED. MONTE CARLO BLOCO B 1ª ANDAR,"Ótimo kit composta de sala, varanda, quarto com armário, cozinha armário embaixo da pia, mesa em L banheiro social com b... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-jardim-botanico-brasilia-df-condominio-portal-do-lago-sul-692890,"Condomínio Portal do Lago Sul, JARDIM BOTANICO, BRASILIA",850,,,50 m²,1 Quarto,,,"APARTAMENTO SUPER BEM LOCALIZADO, PRÓXIMO A COMERCIO, ESCOLAS, IGREJAS ETC...","APARTAMENTO DISPONÍVEL PARA ALUGUEL - JARDIM BOTÂNICO Apartamento no 2º andar. Com 01 Quarto , Sala e cozinha integrad... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-306-271228,"CLN 306, ASA NORTE, BRASILIA",750,,,38 m²,1 Quarto,,,É POSSÍVEL TER MAIS TEMPO VIVENDO COM PRATICIDADE.,"Kitnet com 1 quarto para alugar na QD CLN 306, Asa Norte, Brasília. 3 experiências incríveis para você amar viver nesta... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-de-mansoes-de-sobradinho-sobradinho-df-qms-51a-696071,"QMS 51A, SETOR DE MANSOES DE SOBRADINHO, SOBRADINHO",900,,,40 m²,1 Quarto,,,TAXA DE CONDOMINIO E ÁGUA INCLUSA NO VALOR DO ALUGUEL,Aluguel de lindo apartamento na WMS 51 A Sobradinho. 01 Quarto Sala e cozinha americana Aréa de serviço Valor do imóv... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-parque-aguas-claras-375500,"Avenida Parque Águas Claras, NORTE, AGUAS CLARAS",1.3,,,31 m²,1 Quarto,1 Suíte,1 Vaga,"O DESEJO DE TODO JOVEM É TER INDEPENDÊNCIA, E UM APARTAMENTO COMO ESTE. EDIFÍCIO MORADA DO PARQUE.","Apartamento com 1 suíte para alugar na Av. Parque Águas Claras, Águas Claras. DF. 3 coisas que mais amamos neste apar... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-areal-aguas-claras-df-qs-5-rua-100-683186,"QS 5 Rua 100, AREAL, AGUAS CLARAS",1,,,42 m²,1 Quarto,1 Vaga,,EXCELENTE APTO 01 QUARTO | QS 05 RESIDENCIAL COSTA VERDE,Urbanic Imóveis aluga Aqui tudo é rápido e sem burocracia Aprovação mediante a análise de cadastro Pensando em sua co... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-sul-brasilia-df-crs-502-bloco-b-700277,"CRS 502 Bloco B, ASA SUL, BRASILIA",1.28,,,32 m²,1 Quarto,,,CRS 502 BLOCO B ENTR. 43 - EDIFÍCIO BRAFE,CRS 502 Bloco B ENTR. 43 APT 209 - Edifício Brafer Frente à Igreja Dom Bosco NO PRÉDIO DO BANCO MERCANTIL DO BRASIL. PR... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sul-aguas-claras-df-avenida-das-araucarias-222278,"Avenida das Araucárias, SUL, AGUAS CLARAS",1.1,,,30 m²,1 Quarto,1 Vaga,,AVENIDA ARAUCARIAS - ED. REAL QUALITY - LOCAÇÃO APTO. 01 QUARTO COM 01 VAGA DE GARAGEM,"Av. Araucárias - Ed. Real Quality - 2º Andar - aproximadamente 30m² -- Sala conjugada com cozinha com armários, quarto c... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-setor-placa-da-mercedes-nucleo-bandeirante-df-splm-conjunto-6-225367,"SPLM Conjunto 6, SETOR PLACA DA MERCEDES, NUCLEO BANDEIRANTE",500,,,33 m²,1 Quarto,,,,"Apartamento com 1 Quarto em ótimo acabamento. Este apartamento muito bem localizado no Núcleo Bandeirante, na SPLM Conj... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sgan-912-modulo-d-13409,"SGAN 912 Módulo D, ASA NORTE, BRASILIA",1,,,30 m²,1 Quarto,,,"SGAN 912 BLOCO E - KITNET PARA LOCAÇÃO - PARK VILLE - ASA NORTE, BRASÍLIA - DF",SGAN 912 Bloco E - Park Ville - Asa Norte/DF Alugue este imóvel com seu cartão de crédito pela CredPago A COEMI imóvei... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-lago-norte-brasilia-df-ca-02-182948,"CA 02, LAGO NORTE, BRASILIA",1.55,,,32 m²,1 Quarto,1 Vaga,,"KITNET COM 1 DORMITÓRIO PARA ALUGAR, 32 M² POR R$ 1.550,00/MÊS - SETOR DE HABITAÇÕES INDIVIDUAIS NOR",Cláudio Antônio Imóveis aluga belíssimo Apartamento de 01 Quarto no Ed. Monumental Center Descrição do imóvel: - 32 m²;... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnd-35-302798,"QND 35, TAGUATINGA NORTE, TAGUATINGA",950,,,43 m²,1 Quarto,,,"APARTAMENTO PARA ALUGAR, 43 M² POR R$ 950,00/MÊS - TAGUATINGA NORTE - TAGUATINGA/DF",CÓD. 0052000820 Incrível promoção de 30 dias de aluguel grátis para este imóvel (OBS: taxas locatícias não estão inclu... 12/02/23
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-sclrn-716-190945,"SCLRN 716, ASA NORTE, BRASILIA",1,,,30 m²,1 Quarto,,,BLOCO,"kit com 30m², composta por cozinha com pia, armário, sala, 01 quarto, banheiro com blindex. Próxima ao Complexo Central... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-norte-taguatinga-df-eqnl-21-23-681701,"EQNL 21/23, TAGUATINGA NORTE, TAGUATINGA",500,,,30 m²,1 Quarto,,,BLOCO A KITS 109 OU 110,"KIT COM 1 QUARTO, COZINHA E BANHEIRO. - PINTURA NOVA, PISO CERÂMICA. Valor do aluguel com desconto de pontualidade: R$... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-13-702729,"Rua 13, NORTE, AGUAS CLARAS",1.6,,,38 m²,1 Quarto,1 Suíte,,"CITTA RESIDENCE, 38M², 1 SUITE","VENHA CONFERIR COM A DF4!! DESCRIÇÃO Città Residence / Águas Claras - Rua 13 Norte, Aguas Norte, Águas Claras Ver no m... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-das-paineiras-57477,"Rua DAS PAINEIRAS, NORTE, AGUAS CLARAS",1.29,,,30 m²,1 Quarto,1 Vaga,,"APARTAMENTO COM 1 DORMITÓRIO PARA ALUGAR, 30 M² POR R$ 1.813,72/MÊS - NORTE - ÁGUAS CLARAS/DF","AP5233 - Rua 30 Norte, Cosmopolitan com 1 quarto 30m². Agende sua visita! Imóvel composto por sala com armarios, banhei... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnd-27-337019,"QND 27, TAGUATINGA NORTE, TAGUATINGA",800,,,35 m²,1 Quarto,,,"STUDIO PARA ALUGAR, 35 M² POR R$ 800,00/MÊS - TAGUATINGA NORTE - TAGUATINGA/DF","GARANTIAS PARA LOCAÇÃO: Trabalhamos com 04 (quatro) modalidades: Fiador, Seguro Fiança, Título de Capitalização ou Credp... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-segunda-avenida-blocos-379a-505a-651627,"SEGUNDA AVENIDA Blocos 379A/505A, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",700,,,50 m²,1 Quarto,,,"APARTAMENTO 1 QUARTO PARA LOCAÇÃO NÚCLEO BANDEIRANTE, BRASÍLIA","IMOBILIÁRIA RIOS ALUGA EXCELENTE APARTAMENTO DE 01 QUARTO, LOCALIZADO NA 2ª AVENIDA LOTE 493-A APTº 202 CONDOMÍNIO É UM... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-norte-aguas-claras-df-rua-21-695861,"Rua 21, NORTE, AGUAS CLARAS",1.55,,,32 m²,1 Quarto,1 Vaga,,ÁGUAS CLARAS (NORTE) | KITNET 1 QUARTO,"Rua 20 Norte, Águas Claras - Res. Green Park, Apartamento Mobiliado, 1 quarto. Imóvel com localização privilegiada em ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sul-aguas-claras-df-quadra-206-298456,"Quadra 206, SUL, AGUAS CLARAS",1.2,,,30 m²,1 Quarto,1 Suíte,1 Vaga,,BERCY VILLAGE - Excelente Kitnete!!! - Sala ampla conjugada com Cozinha americana c/armários. - Suíte com Armário; - Ban... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-710-711-663282,"SCRN 710/711, ASA NORTE, BRASILIA",1,,,36 m²,1 Quarto,,,NENHUMA KITNET PREZA TANTO PELO SEU BEM-ESTAR QUANTO ESTA.,"Kitnet para locação na Scrn 710/711, Asa Norte, Brasília. 3 coisas que mais amamos nesta kitnet: Planta: Uma das van... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-shn-quadra-5-bloco-b-209087,"SHN Quadra 5 Bloco B, ASA NORTE, BRASILIA",1.4,,,33 m²,1 Quarto,,,", LETS IDEIA BRASÍLIA HOTEL APARTAMENTO 01 QUARTO MOBILIADO - LETS IDEIA BRASÍLIA HOTEL","LETS IDEIA BRASÍLIA HOTEL (ANTIGO ALLIA GRAN HOTEL) DESCRIÇÃO DO IMÓVEL Excelente apartamento, 01 quarto c/ guarda ro... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-122-441669,"QN 122, SAMAMBAIA SUL, SAMAMBAIA",700,,,45 m²,1 Quarto,,,"KN0891 - QN 122 , KIT 1 DORMITÓRIO, 45M². AGENDE SUA VISITA!","KN0891 - Qn 122 , Kit 1 dormitório, 45m². Agende sua visita! Kit composta por sala conjugada com cozinha, quarto e ban... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-copaiba-702682,"Rua COPAIBA, NORTE, AGUAS CLARAS",1.5,,,32 m²,1 Quarto,1 Suíte,1 Vaga,RESIDENCIAL ROSELY GONÇALVES,Aluguel  Apartamento 1 quarto mobiliado em Águas Claras! Apartamento um quarto mobiliado em Águas Claras!  Quais carac... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-scrn-710-711-bloco-e-698129,"SCRN 710/711 Bloco E, ASA NORTE, BRASILIA",1.4,,,50 m²,1 Quarto,,,,"Apartamento de 1 quarto com cozinha e área de serviço, armário na cozinha, amplas varandas, prédio com elevador. Locali... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-sobradinho-sobradinho-df-quadra-16-conjunto-q-329004,"Quadra 16 Conjunto Q, SOBRADINHO, SOBRADINHO",1.35,,,35 m²,1 Quarto,1 Vaga,,,GM IMÓVEIS ALUGA APARTAMENTO NO 2º PISO NA QUADRA 16-SOBRADINHO/DF. APARTAMENTO COMPOSTO POR: 01 QUARTO; SALA COM SOF... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ade-aguas-claras-df-ade-conjunto-28-266945,"ADE Conjunto 28, ADE, AGUAS CLARAS",650,,,40 m²,1 Quarto,,,,"Apartamento de 1 Quarto em ótimo acabamento. Este apartamento muito bem localizado na ADE CONJUNTO 28, é uma ótima opor... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-avenida-flamboyant-615829,"Avenida Flamboyant, NORTE, AGUAS CLARAS",1.35,,,30 m²,1 Quarto,1 Suíte,1 Vaga,"MOBILIADO E DECORADO, REAL PANORAMIC SHOPPING RESIDENCE PERTO DO METRÔ CONCESSIONÁRIA","Procurando uma vista deslumbrante? Este apartamento é perfeito para você 01 quarto dividido Cozinha com ponto de gás, Co... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-ceilandia-sul-ceilandia-df-eqnp-16-20-563779,"EQNP 16/20, CEILANDIA SUL, CEILANDIA",420,,,45 m²,1 Quarto,,,BLOCO E,"Excelente apartamento composto de sala, banheiro social e cozinha. Para maiores informações em HORÁRIO COMERCIAL de S... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-sia-setor-industrial-df-siaquadra-3-c-688315,"SIAQuadra 3 C, SIA, SETOR INDUSTRIAL",750,,,50 m²,1 Quarto,,,APARTAMENTO 1 QUARTO PRÓXIMO À FEIRA DOS IMPORTADOS NA QUADRA 3C DO SIA.,APARTAMENTO 1 QUARTO PRÓXIMO À FEIRA DOS IMPORTADOS NA QUADRA 3C DO SIA. - 2° andar - +/- 50 m² - Sala - Cozinha - Qua... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-nucleo-bandeirante-nucleo-bandeirante-df-segunda-avenida-blocos-379a-505a-649636,"SEGUNDA AVENIDA Blocos 379A/505A, NUCLEO BANDEIRANTE, NUCLEO BANDEIRANTE",700,,,50 m²,1 Quarto,,,APARTAMENTO DE 01 QUARTO NA 2ª AVENIDA DO NUCLEO BANDEIRANTE,"IMOBILIÁRIA RIOS ALUGA EXCELENTE APARTAMENTO DE 01 QUARTO, LOCALIZADO NA 2ª AVENIDA LOTE 493-A APTº 302 CONDOMÍNIO É UM... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-samambaia-sul-samambaia-df-qn-311-conjunto-e-408449,"QN 311 Conjunto E, SAMAMBAIA SUL, SAMAMBAIA",800,,,30 m²,1 Quarto,,,KN1049 -QN 311 COM 1 QUARTO 30M². AGENDE SUA VISITA!,"KN1049 -Qn 311 com 1 quarto 30m². Agende sua visita! Kit composto de quarto, banheiro, prédio com elevador, 1º locação.... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-samambaia-norte-samambaia-df-qn-412-conjunto-f-693531,"QN 412 Conjunto F, SAMAMBAIA NORTE, SAMAMBAIA",800,,,31 m²,1 Quarto,1 Suíte,,APARTAMENTO - SAMAMBAIA NORTE,"ALUGUEL APARTAMENTO RESIDENCIAL HARMONIA QN 412 Apartamento para alugar composto por 1 quarto sendo suíte, sala conjug... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-109-bloco-d-671634,"CLN 109 Bloco D, ASA NORTE, BRASILIA",1.2,,,40 m²,1 Quarto,,,,"SALA, QUARTO BANHEIRO, DUAS VARANDAS ***Os valores de taxas condominiais poderão sofrer alterações sem aviso prévio e ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-norte-aguas-claras-df-rua-19-108609,"Rua 19, NORTE, AGUAS CLARAS",1.5,,,39 m²,1 Quarto,1 Suíte,1 Vaga,"ÁGUAS CLARAS (NORTE) | APARTAMENTO 1 QUARTO, SENDO 1 SUITE","Duo Residence- 1 quarto - Apartamento de 1 quarto sendo suíte, com armários planejados e ar condicionado, - Banhe... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-guara-ii-guara-df-qe-38-conjunto-i-575180,"QE 38 Conjunto I, GUARA II, GUARA",650,,,40 m²,1 Quarto,1 Suíte,,,EXECUTIVA IMÓVEIS ALUGA! APARTAMENTO NA QE 38 (QE 38 CONJUNTO I LOTE 51 APTO 203) - 1 QUARTO / SUITE - SALA - COZINHA ... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-sul-taguatinga-df-csb-07-lote-03-243830,"CSB 07 Lote 03, TAGUATINGA SUL, TAGUATINGA",800,,,45 m²,1 Quarto,,,", EDIFÍCIO MINAS GERAIS","APARTAMENTO PARA ALUGUEL 1 QUARTO EM TAGUATINGA SUL Situado em localização privilegiada próximo ao Taguatinga Shopping, ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-taguatinga-norte-taguatinga-df-qnd-35-590051,"QND 35, TAGUATINGA NORTE, TAGUATINGA",950,,,43 m²,1 Quarto,,,APARTAMENTO DE UM QUARTO NA QND 35,Excelente apartamento novo e com acabamento moderno Sala conjugada com a cozinha dividida por um balcão de granito Banh... 12/02/23
,https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-aluguel-asa-norte-brasilia-df-cln-403-bloco-c-694954,"CLN 403 Bloco C, ASA NORTE, BRASILIA",850,,,30 m²,1 Quarto,,,LOCAÇÃO APARTAMENTO 1 QUARTO ASA NORTE BRASÍLIA,"Kitnete/ Sala para alugar na SCLN 403, BL. C - Asa Norte Brasília. Sala com divisão de ambiente toda reformado com piso ... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-408-bloco-e-241007,"CLN 408 Bloco E, ASA NORTE, BRASILIA",850,,,30 m²,1 Quarto,,,,"Quitinete com sala, quarto, varanda, banheiro, copa, piso cerâmico, tendo de área total 35,54m2. Taxa condominial R$360... 12/02/23"
,https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-aluguel-asa-norte-brasilia-df-cln-413-bloco-a-425254,"CLN 413 Bloco A, ASA NORTE, BRASILIA",1.295,,,36 m²,1 Quarto,,,"CLN 413 BLOCO A - KITS/SALAS COMERCIAIS, PRÉDIO NOVO COM VISTA PARA O PARQUE OU ÁREA COMERCIAL - ASA","CLN 413 Bloco A - Asa Norte/DF Alugue já com cartão de Crédito, aprovação em 5 minutos. Coemi aluga kit/sala de 01 qua... 12/02/23"
